"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck090"
"05/06/2022 11:18:39:781 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"11","81","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.502","0.65","0.033119405138742224","0","0","0","0.6782249729400135","0","0","0","-0.096","0","0","0","-0.6190000000000002","0","0","0","0.724","0","0","0"
"5","81","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.551","0.618","0.09623001200172733","0","0","0","0.7250618763016001","0","0","0","-0.14000000000000004","0","0","0","-0.674","0","0","0","0.8820000000000001","0","0","0"
"1","81","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.433","0.559","-0.03247642700434361","0","0","0","0.5765389441967855","0","0","0","-0.09100000000000004","0","0","0","-0.5992390570529413","0","0","0","0.5490080223384441","0","0","0"
"3","81","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.372","0.495","-0.0328179203763319","0","0","0","0.50099683387268","0","0","0","-0.09100000000000003","0","0","0","-0.52776660048316","0","0","0","0.470333692010937","0","0","0"
"6","81","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.576","0.576","-0.004844961240310181","0","0","0","0.5783126783152812","0","0","0","-0.5589999999999997","0","0","0","-0.559","0","0","0","0.594","0","0","0"
"8","81","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.6","0.601","-0.030308862431986258","0","0","0","0.6029034017415308","0","0","0","-0.6079999999999828","0","0","0","-0.6079999999999999","0","0","0","0.5940000000000001","0","0","0"
"16","81","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.601","0.601","-0.030818464279150352","0","0","0","0.6033956339460628","0","0","0","-0.6089999999999995","0","0","0","-0.609","0","0","0","0.5940000000000001","0","0","0"
"2","81","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.591","0.592","-0.033961493804214614","0","0","0","0.5938764986168966","0","0","0","-0.6029999999997977","0","0","0","-0.6029999999999999","0","0","0","0.5810000000000001","0","0","0"
"14","81","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.6","0.6","-0.029789497751597355","0","0","0","0.602401845878337","0","0","0","-0.6069999999999829","0","0","0","-0.6069999999999999","0","0","0","0.5940000000000001","0","0","0"
"10","81","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.601","0.601","-0.03081852670631561","0","0","0","0.6033956941024929","0","0","0","-0.6089999999999995","0","0","0","-0.609","0","0","0","0.5940000000000001","0","0","0"
"12","81","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.574","0.575","0.019713178294573638","0","0","0","0.5768079618929516","0","0","0","-0.5329999999999997","0","0","0","-0.533","0","0","0","0.617","0","0","0"
"4","81","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.44","0.421","0.015162790697674417","0","0","0","0.6334140109199127","0","0","0","-0.048","0","0","0","-0.599","0","0","0","0.57","0","0","0","0.592","0.592","-0.03347033476879025","0","0","0","0.5943680172059961","0","0","0","-0.6029999999999995","0","0","0","-0.603","0","0","0","0.5820000000000001","0","0","0"
