"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck100"
"05/06/2022 11:20:32:685 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"11","91","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.609","0.614","0.12805208727001494","0","0","0","0.6319554615399545","0","0","0","0.711","0","0","0","-0.5420000000000001","0","0","0","0.7110000031889221","0","0","0"
"15","91","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.693","0.695","0.16701309517056917","0","0","0","0.7060950751681702","0","0","0","0.806203053315871","0","0","0","-0.5855307304610117","0","0","0","0.8209485998150032","0","0","0"
"9","91","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.676","0.675","0.16918571174073427","0","0","0","0.694205686198585","0","0","0","0.8036934352326959","0","0","0","-0.5699999999999998","0","0","0","0.8116997395333074","0","0","0"
"7","91","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.667","0.668","0.16338923982029607","0","0","0","0.688400382203023","0","0","0","0.7388367378226947","0","0","0","-0.5689999999999998","0","0","0","0.8011182317327816","0","0","0"
"13","91","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.665","0.667","0.15822069530911193","0","0","0","0.6786782610123485","0","0","0","0.7749031532541343","0","0","0","-0.5648596661157091","0","0","0","0.7864296379205686","0","0","0"
"2","91","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.53","0.533","0.027156646741547094","0","0","0","0.5336146335309488","0","0","0","0.523","0","0","0","-0.5430000000000001","0","0","0","0.5230000000000001","0","0","0"
"1","91","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.416","0.503","-0.03192085246595733","0","0","0","0.5676731691146747","0","0","0","0.45299999053907636","0","0","0","-0.6570000000000001","0","0","0","0.45300000000000007","0","0","0"
"12","91","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.508","0.511","0.035116279069767345","0","0","0","0.5112414673479129","0","0","0","0.5099999999999998","0","0","0","-0.511","0","0","0","0.51","0","0","0"
"8","91","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0","0","0.20786794347170381","0","0","0","0.0052157822495070335","0","0","0","0.20799999999999996","0","0","0","0.20799999999999358","0","0","0","0.208","0","0","0"
"6","91","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.41","0.38","0.039883720930232555","0","0","0","0.6004367892926338","0","0","0","0.09","0","0","0","-0.4785","0","0","0","0.571","0","0","0","0.542","0.545","0.030488372093023252","0","0","0","0.5452908500899872","0","0","0","0.5369999999999998","0","0","0","-0.552","0","0","0","0.537","0","0","0"
