"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck010"
"05/06/2022 10:57:56:885 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"16","1","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.656","0.656","-0.06671684072895835","0","0","0","0.6587787599056645","0","0","0","0.5809872656809311","0","0","0","-0.7279999999999999","0","0","0","0.5839999999999603","0","0","0"
"8","1","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.65","0.65","-0.06327295946773714","0","0","0","0.6533110237660508","0","0","0","0.5747579296000421","0","0","0","-0.7189999999999999","0","0","0","0.5819995066675221","0","0","0"
"10","1","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.652","0.652","-0.06323309484409072","0","0","0","0.6552802862167579","0","0","0","0.581255752317594","0","0","0","-0.7209999999999999","0","0","0","0.5839999999999999","0","0","0"
"14","1","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.654","0.654","-0.06723001720123412","0","0","0","0.6573257321098227","0","0","0","0.5748640502402967","0","0","0","-0.7269999999999999","0","0","0","0.5819996627235293","0","0","0"
"1","1","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.504","0.576","-0.10397601487157175","0","0","0","0.653073989312038","0","0","0","0.10399951825125411","0","0","0","-0.7383633840290595","0","0","0","0.6370004366837333","0","0","0"
"3","1","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.5","0.571","-0.10684771097449262","0","0","0","0.6481608572911979","0","0","0","0.10199999193296679","0","0","0","-0.7365934146222244","0","0","0","0.6280213750657115","0","0","0"
"7","1","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.585","0.586","-0.10902477676451999","0","0","0","0.5902049625116902","0","0","0","0.0648440026106992","0","0","0","-0.7002918440369887","0","0","0","0.47557267261169034","0","0","0"
"9","1","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.555","0.562","-0.09943595389662312","0","0","0","0.5657249380051066","0","0","0","0.06696975601896657","0","0","0","-0.6660531492533455","0","0","0","0.46044231405739544","0","0","0"
"4","1","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.617","0.617","-0.07449229361474682","0","0","0","0.620180136054156","0","0","0","0.5329837303850862","0","0","0","-0.6969999999999998","0","0","0","0.5379999998985573","0","0","0"
"2","1","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.438","0.423","-0.07659689922480618","0","0","0","0.6250742770785808","0","0","0","-0.055","0","0","0","-0.667","0","0","0","0.538","0","0","0","0.616","0.616","-0.07465559479058394","0","0","0","0.6191089881883595","0","0","0","0.5261553227543216","0","0","0","-0.6959999999999998","0","0","0","0.5368505626873781","0","0","0"
