"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart41"
"03/24/2022 11:49:19:912 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","boundary","max-ticks","record-each-n-steps","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"26","1","1","false","0.01","0.3","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999995","0.8407595655312914","0.8415573740087429","1.1875","0.166","0.073","-0.4381593689828101","0.3481545263657488","-0.5507094510145043","-0.553669332333418","-0.5432170404828001"
"25","1","1","false","0.01","0.29","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.031007751937981","0.8255742942819866","0.8386131228988735","1.187984496124031","0.179","0.078","-0.45198749901480056","0.3633324001160879","-0.5780684575695778","-0.5829833468398766","-0.5697865960089421"
"21","1","1","false","0.01","0.25","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.031007751937986","0.8374135661935462","0.8433801360339013","1.187984496124031","0.136","0.068","-0.11914874297524362","0.27017723154479567","-0.1769000560927387","-0.19329937519444912","-0.10380847806282043"
"23","1","1","false","0.01","0.27","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12","0.8254815145708646","0.8373172971744308","1.1875","0.102","0.047","0.14067645453684463","0.2323096874491069","0.1699181397525356","0.1127557573693734","0.1800324409905793"
"14","1","1","false","0.01","0.18","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000009","0.8270614448853956","0.8537306629164044","1.1875","0.609","0.614","-0.10387578640329445","0.6253437129149514","0.22600000000000003","-0.7521953198965552","0.5033661814018154"
"22","1","1","false","0.01","0.26","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000007","0.8290381157035899","0.8315930900779213","1.1875","0.076","0.01","0.2148593460827351","0.2165893952849681","0.24888598280924618","0.24185154143714427","0.25856718609462803"
"18","1","1","false","0.01","0.22","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000002","0.8258622013710444","0.8496588949759281","1.1875","0.396","0.513","-0.13474871872242253","0.5349968052889521","0.05930492566858783","-0.6847838293502879","0.3871574030438713"
"15","1","1","false","0.01","0.19","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12","0.8271022093838506","0.85295504371163","1.1875","0.616","0.617","-0.072246855180953","0.6299212538578255","0.529294079620763","-0.7220167581727458","0.5383744533617973"
"17","1","1","false","0.01","0.21","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.178294573643411","0.8470169043460167","0.8702937445046436","1.1902858527131783","0.108","0.04","-0.26050883151269016","0.2291858518954406","-0.29835408929012847","-0.3130657439004234","-0.2631168577444133"
"16","1","1","false","0.01","0.2","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.015503875968996","0.8312368427383342","0.853615858747534","1.1877422480620154","0.562","0.58","-0.11745138950701657","0.5897023531469641","0.084","-0.7253876354709592","0.4566441284301108"
"20","1","1","false","0.01","0.24","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.05426356589147","0.8418257027471182","0.8488245017376724","1.1883478682170543","0.16","0.084","-0.12325378027529324","0.2992485544988032","-0.19021535155267452","-0.22433060956831669","-0.09819159083346964"
"13","1","1","false","0.01","0.17","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12","0.8280586304853567","0.8564577122168544","1.1875","0.596","0.6","-0.07235454573740768","0.6139996712210858","0.20900000000000002","-0.7056534932204808","0.5256624933282348"
